strength,date
2015-00.5,2547.310344827586
2015-01,4190.35294117647
2015-01.5,2304.9
2015-02,923.6285714285714
2015-02.5,1602.3333333333333
2015-03,1539.5833333333333
2015-03.5,1505.375
2015-04,2182.96875
2015-04.5,1538.0
2015-05,917.7608695652174
2015-05.5,1030.6
2015-06,2752.3
2015-06.5,1734.5217391304348
2015-07,1387.918918918919
2015-07.5,1746.625
2015-08,1387.3636363636363
2015-08.5,647.7777777777778
2015-09,977.5666666666667
2015-09.5,853.0
2015-10,1608.6923076923076
2015-10.5,1218.75
2015-11,1221.7
2015-11.5,1727.3333333333333
2015-12,1038.8387096774193
2015-12.5,2022.6153846153845
2015-13,1421.952380952381
2015-13.5,1415.7777777777778
2015-14,2484.185185185185
2015-14.5,3039.777777777778
2015-15,2584.923076923077
2015-15.5,1890.4375
2015-16,867.8947368421053
2015-16.5,966.6363636363636
2015-17,725.1875
2015-17.5,3413.923076923077
2015-18,4050.8823529411766
2015-18.5,1902.5555555555557
2015-19,1167.8214285714287
2015-19.5,1093.2
2015-20,671.6363636363636
2015-20.5,1362.9166666666667
2015-21,1325.2173913043478
2015-21.5,1670.1333333333334
2015-22,999.0625
2015-22.5,335.3076923076923
2015-23,124.66666666666667
2015-24,795.3333333333334
2015-24.5,1494.7272727272727
2015-25,3653.0
2015-25.5,2293.4285714285716
2015-26,1198.9666666666667
2015-26.5,1061.8666666666666
2015-27,1302.5333333333333
2015-27.5,1919.0
2015-28,479.3333333333333
2015-28.5,1261.2857142857142
2015-29,1698.5
2015-29.5,760.5238095238095
2015-30,405.6
2015-30.5,254.26666666666668
2015-31,74.75
2015-32,782.0
2015-32.5,986.5
2015-33,560.7058823529412
2015-33.5,720.421052631579
2015-34,415.4230769230769
2015-34.5,70.0
2015-35.5,554.625
2015-36,1323.5833333333333
2015-36.5,803.875
2015-37,334.6666666666667
2015-37.5,67.66666666666667
2015-38.5,808.5
2015-39,624.5714285714286
2015-39.5,489.05882352941177
2015-40,747.4615384615385
2015-40.5,1552.3157894736842
2015-41,1399.695652173913
2015-41.5,869.25
2015-42,275.1333333333333
2015-42.5,429.7142857142857
2015-43,109.0
2015-43.5,966.3125
2015-44,1066.92
2015-44.5,776.1666666666666
2015-45,842.1052631578947
2015-45.5,959.25
2015-46,876.0
2015-46.5,710.2857142857143
2015-47,507.6666666666667
2015-47.5,698.0625
2015-48,483.6666666666667
2015-48.5,457.8181818181818
2015-49,737.4444444444445
2015-49.5,1751.8
2015-50,852.3333333333334
2015-50.5,1782.8333333333333
2015-51,659.3076923076923
2015-51.5,689.5238095238095
2015-52,465.1818181818182
2015-52.5,496.75
