ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13184,182.0,90.0,Hsx,5.0,2,Alpha,-12.0,80.0
I,13186,169.0,230.0,Eso,13.0,4,Beta,24.0,67.0
I,13190,120.0,710.0,Eki,15.0,14,Beta-Gamma,-15.0,18.0
I,13191,132.0,220.0,Dao,9.0,8,Beta,12.0,30.0
I,13192,117.0,330.0,Fki,19.0,32,Beta-Gamma,16.0,15.0
I,13194,133.0,40.0,Cao,5.0,4,Beta,-24.0,31.0
I,13195,138.0,10.0,Bxo,6.0,4,Beta,21.0,36.0
I,13196,86.0,10.0,Bxo,5.0,4,Beta,12.0,-16.0
I,13197,70.0,10.0,Bxo,4.0,4,Beta,24.0,-32.0
I,13198,57.0,30.0,Cao,5.0,6,Beta,27.0,-45.0
I,13199,40.0,40.0,Cao,5.0,5,Beta,15.0,-61.0
IA,13188,139.0,,,,,,-23.0,37.0
