ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13216,165.0,60.0,Hsx,2.0,1,Alpha,23.0,85.0
I,13217,140.0,140.0,Hsx,5.0,1,Alpha,-11.0,60.0
I,13220,122.0,120.0,Hsx,2.0,1,Alpha,-14.0,42.0
I,13225,151.0,80.0,Dao,5.0,4,Beta,-21.0,71.0
I,13226,113.0,330.0,Dko,9.0,14,Beta,10.0,33.0
I,13229,35.0,280.0,Dki,7.0,14,Beta-Delta,26.0,-45.0
I,13230,9.0,90.0,Cao,3.0,4,Beta,-23.0,-71.0
IA,13218,160.0,,,,,,11.0,80.0
IA,13219,150.0,,,,,,-6.0,70.0
IA,13221,127.0,,,,,,19.0,47.0
IA,13223,149.0,,,,,,17.0,69.0
IA,13224,128.0,,,,,,22.0,48.0
IA,13227,110.0,,,,,,-3.0,30.0
IA,13228,136.0,,,,,,-24.0,56.0
