ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13208,251.0,20.0,Cro,3.0,5,Beta,9.0,66.0
I,13209,223.0,10.0,Bxo,2.0,2,Beta,22.0,38.0
I,13213,224.0,450.0,Fki,17.0,22,Beta-Gamma,30.0,39.0
I,13214,205.0,300.0,Dho,9.0,11,Beta,11.0,20.0
I,13215,182.0,10.0,Axx,1.0,1,Alpha,22.0,-3.0
I,13216,166.0,140.0,Hsx,2.0,3,Alpha,24.0,-19.0
I,13217,136.0,380.0,Dki,9.0,11,Beta-Gamma-Delta,-11.0,-49.0
I,13218,150.0,10.0,Bxo,2.0,2,Beta,11.0,-35.0
I,13219,143.0,30.0,Cro,5.0,6,Beta,-7.0,-42.0
I,13220,121.0,130.0,Cso,6.0,3,Beta,-15.0,-64.0
I,13221,123.0,100.0,Hax,5.0,2,Alpha,16.0,-62.0
I,13222,249.0,30.0,Cro,4.0,2,Beta,35.0,64.0
IA,13207,260.0,,,,,,-13.0,75.0
