ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13234,345.0,820.0,Ekc,14.0,18,Beta-Gamma-Delta,25.0,76.0
I,13238,260.0,70.0,Hsx,2.0,1,Alpha,9.0,-9.0
I,13239,241.0,100.0,Hsx,2.0,1,Alpha,31.0,-28.0
I,13240,241.0,30.0,Cro,4.0,6,Beta,-16.0,-28.0
I,13241,223.0,70.0,Hsx,4.0,2,Alpha,27.0,-46.0
I,13242,216.0,230.0,Cao,6.0,8,Beta,10.0,-53.0
I,13243,306.0,10.0,Bxo,4.0,4,Beta,18.0,37.0
I,13244,288.0,20.0,Cro,4.0,2,Beta,-22.0,19.0
I,13245,195.0,80.0,Hsx,3.0,1,Alpha,-23.0,-74.0
IA,13236,354.0,,,,,,-26.0,85.0
IA,13237,334.0,,,,,,-8.0,65.0
