ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13320,129.0,10.0,Axx,1.0,1,Alpha,10.0,75.0
I,13321,120.0,150.0,Hsx,3.0,1,Alpha,-16.0,66.0
I,13323,101.0,70.0,Ero,13.0,12,Beta,-8.0,47.0
I,13326,70.0,60.0,Hsx,2.0,1,Alpha,25.0,16.0
I,13327,53.0,180.0,Eai,11.0,33,Beta-Gamma,-17.0,-1.0
I,13329,53.0,90.0,Dai,7.0,9,Beta,23.0,-1.0
I,13330,71.0,0.0,Axx,0.0,1,Alpha,18.0,17.0
I,13331,17.0,180.0,Eso,11.0,3,Beta,-22.0,-37.0
I,13332,9.0,10.0,Hrx,1.0,1,Alpha,-8.0,-45.0
IA,13328,113.0,,,,,,11.0,59.0
