ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13376,235.0,140.0,Dao,8.0,5,Beta,22.0,96.0
I,13377,201.0,220.0,Dso,3.0,2,Beta,-9.0,62.0
I,13379,176.0,200.0,Cso,4.0,7,Beta,14.0,37.0
I,13380,127.0,110.0,Cso,5.0,7,Beta,-12.0,-12.0
I,13382,171.0,10.0,Axx,1.0,1,Alpha,19.0,32.0
I,13384,110.0,20.0,Bxo,7.0,4,Beta,-15.0,-29.0
I,13385,174.0,20.0,Hrx,1.0,1,Alpha,-15.0,35.0
I,13386,92.0,180.0,Dsi,7.0,11,Beta,12.0,-47.0
I,13387,73.0,60.0,Hax,3.0,2,Alpha,20.0,-66.0
I,13388,77.0,30.0,Cso,4.0,3,Beta,-23.0,-62.0
I,13389,67.0,20.0,Hsx,2.0,1,Alpha,-9.0,-72.0
IA,13383,161.0,,,,,,15.0,22.0
