ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13332,5.0,10.0,Axx,1.0,1,Alpha,-9.0,83.0
I,13333,312.0,90.0,Eai,11.0,12,Beta-Gamma,-11.0,30.0
I,13335,284.0,200.0,Eai,13.0,22,Beta,-15.0,3.0
I,13336,279.0,20.0,Cro,9.0,7,Beta,-23.0,-3.0
I,13337,264.0,10.0,Axx,1.0,1,Alpha,17.0,-18.0
I,13338,264.0,70.0,Dao,10.0,10,Beta,11.0,-17.0
I,13339,239.0,180.0,Hsx,4.0,1,Alpha,-19.0,-42.0
I,13340,237.0,100.0,Dao,4.0,6,Beta,23.0,-45.0
I,13341,219.0,100.0,Cso,8.0,2,Beta,-13.0,-62.0
I,13342,342.0,60.0,Dao,5.0,5,Beta,-22.0,60.0
I,13343,282.0,10.0,Bxo,4.0,4,Beta,16.0,1.0
IA,13334,289.0,,,,,,16.0,7.0
