ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13213,224.0,140.0,Fao,16.0,9,Beta-Gamma,28.0,78.0
I,13214,206.0,360.0,Eko,11.0,6,Beta,11.0,60.0
I,13216,168.0,90.0,Hsx,3.0,1,Alpha,24.0,22.0
I,13217,138.0,250.0,Dho,5.0,7,Beta,-10.0,-8.0
I,13218,155.0,5.0,Axx,1.0,1,Alpha,9.0,9.0
I,13219,146.0,10.0,Axx,3.0,2,Alpha,-7.0,1.0
I,13220,123.0,150.0,Hhx,4.0,1,Alpha,-14.0,-23.0
I,13221,125.0,50.0,Cho,5.0,4,Beta,14.0,-21.0
I,13224,125.0,10.0,Axx,5.0,3,Alpha,51.0,-21.0
I,13225,154.0,30.0,Cro,5.0,6,Beta,-21.0,8.0
I,13226,113.0,60.0,Dai,6.0,9,Beta-Gamma,11.0,-33.0
I,13227,104.0,0.0,Bxo,3.0,3,Beta,-3.0,-42.0
I,13228,132.0,10.0,Bxo,3.0,3,Beta,-25.0,-14.0
IA,13209,226.0,,,,,,20.0,80.0
IA,13215,184.0,,,,,,22.0,38.0
IA,13223,144.0,,,,,,17.0,-2.0
