ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13208,251.0,70.0,Dao,6.0,8,Beta,8.0,79.0
I,13213,223.0,460.0,Fki,16.0,31,Gamma,29.0,51.0
I,13214,205.0,380.0,Dki,9.0,16,Beta-Gamma,12.0,33.0
I,13216,166.0,140.0,Hax,3.0,2,Alpha,24.0,-6.0
I,13217,135.0,380.0,Eki,11.0,14,Beta-Gamma-Delta,-9.0,-36.0
I,13218,151.0,10.0,Axx,1.0,1,Alpha,11.0,-21.0
I,13219,143.0,30.0,Cro,3.0,4,Beta,-7.0,-29.0
I,13220,121.0,150.0,Hsx,4.0,2,Alpha,-14.0,-51.0
I,13221,124.0,50.0,Hax,3.0,2,Alpha,16.0,-48.0
I,13222,251.0,30.0,Dao,6.0,4,Beta,29.0,79.0
I,13223,141.0,10.0,Bxo,4.0,3,Beta,19.0,-31.0
I,13224,122.0,10.0,Cro,5.0,2,Beta,23.0,-50.0
IA,13207,261.0,,,,,,-13.0,89.0
IA,13209,224.0,,,,,,20.0,52.0
IA,13215,182.0,,,,,,22.0,10.0
