ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13208,251.0,30.0,Cao,6.0,3,Beta,8.0,92.0
I,13213,223.0,480.0,Fki,17.0,25,Beta-Gamma,30.0,64.0
I,13214,205.0,390.0,Dki,10.0,9,Beta,12.0,46.0
I,13216,167.0,140.0,Hax,3.0,3,Alpha,24.0,8.0
I,13217,137.0,400.0,Dki,10.0,19,Beta-Gamma,-12.0,-22.0
I,13218,153.0,10.0,Hrx,1.0,1,Alpha,11.0,-5.0
I,13219,146.0,20.0,Hrx,1.0,3,Alpha,-7.0,-13.0
I,13220,122.0,150.0,Cso,4.0,2,Beta,-15.0,-37.0
I,13221,125.0,40.0,Hax,3.0,3,Alpha,15.0,-34.0
I,13222,251.0,40.0,Dao,7.0,3,Beta,30.0,92.0
I,13224,124.0,10.0,Bxo,1.0,3,Beta,22.0,-35.0
I,13225,153.0,20.0,Cro,3.0,3,Beta,-22.0,-6.0
IA,13209,225.0,,,,,,20.0,66.0
IA,13215,183.0,,,,,,22.0,24.0
IA,13223,143.0,,,,,,17.0,-16.0
