ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11346,342.0,40.0,Cso,5.0,3,Beta,-18.0,44.0
I,11352,282.0,120.0,Dso,9.0,7,Beta,-25.0,-15.0
I,11353,265.0,20.0,Hsx,3.0,2,Alpha,7.0,-32.0
I,11354,268.0,220.0,Dai,10.0,12,Beta-Gamma,-17.0,-30.0
I,11355,254.0,90.0,Hsx,2.0,1,Alpha,14.0,-44.0
I,11356,234.0,110.0,Hsx,2.0,1,Alpha,14.0,-63.0
I,11357,316.0,20.0,Dro,5.0,5,Beta,17.0,18.0
IA,11347,348.0,,,,,,6.0,50.0
IA,11349,19.0,,,,,,15.0,81.0
IA,11350,309.0,,,,,,25.0,11.0
IA,11351,329.0,,,,,,-24.0,31.0
