ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11277,300.0,60.0,Hsx,2.0,1,Alpha,18.0,27.0
I,11279,292.0,60.0,Hax,2.0,3,Alpha,13.0,19.0
I,11280,326.0,30.0,Cso,5.0,4,Beta,12.0,53.0
I,11281,261.0,160.0,Dao,8.0,16,Beta,-21.0,-12.0
I,11282,299.0,50.0,Dso,8.0,13,Beta,25.0,26.0
I,11283,224.0,200.0,Cso,6.0,10,Beta,12.0,-49.0
I,11284,355.0,30.0,Hrx,2.0,2,Alpha,-18.0,82.0
IA,11274,359.0,,,,,,19.0,86.0
IA,11275,358.0,,,,,,7.0,85.0
IA,11276,350.0,,,,,,20.0,77.0
IA,11285,335.0,,,,,,29.0,62.0
