ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11362,131.0,60.0,Cso,9.0,3,Beta,7.0,72.0
I,11363,107.0,270.0,Dho,10.0,7,Beta,-21.0,47.0
I,11364,103.0,60.0,Dso,4.0,5,Beta,17.0,43.0
I,11365,124.0,70.0,Cso,2.0,2,Beta,16.0,77.0
I,11366,59.0,40.0,Cso,5.0,2,Beta,18.0,-1.0
I,11367,75.0,30.0,Cso,5.0,3,Beta,-26.0,15.0
I,11371,62.0,10.0,Hrx,0.0,1,Alpha,9.0,1.0
I,11372,47.0,0.0,Bxo,9.0,2,Beta,10.0,-14.0
I,11373,99.0,20.0,Dro,4.0,2,Beta,-30.0,39.0
I,11374,351.0,150.0,Cso,3.0,2,Beta,-16.0,-68.0
I,11375,354.0,10.0,Bxo,3.0,3,Beta,8.0,-70.0
IA,11368,48.0,,,,,,-16.0,-13.0
IA,11369,60.0,,,,,,22.0,-1.0
IA,11370,78.0,,,,,,-24.0,17.0
