ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11312,120.0,180.0,Hsx,2.0,1,Alpha,22.0,81.0
I,11313,117.0,10.0,Axx,1.0,2,Alpha,-16.0,78.0
I,11314,57.0,310.0,Cho,5.0,4,Beta,28.0,18.0
I,11316,50.0,340.0,Dhi,8.0,11,Beta,-12.0,11.0
I,11317,38.0,80.0,Hsx,2.0,1,Alpha,-26.0,-1.0
I,11318,97.0,10.0,Axx,1.0,1,Alpha,21.0,58.0
I,11319,52.0,280.0,Eki,12.0,30,Beta-Gamma,11.0,13.0
I,11320,115.0,10.0,Axx,2.0,2,Alpha,-21.0,76.0
I,11321,2.0,10.0,Bxo,4.0,2,Beta,-14.0,-37.0
I,11322,103.0,10.0,Bxo,5.0,4,Beta,-27.0,64.0
