ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13293,154.0,20.0,Cro,5.0,8,Beta,9.0,48.0
I,13294,125.0,130.0,Hsx,2.0,1,Alpha,-8.0,21.0
I,13296,141.0,280.0,Ekc,12.0,16,Beta-Gamma-Delta,15.0,37.0
I,13297,119.0,500.0,Eki,12.0,20,Beta-Gamma,10.0,15.0
I,13299,103.0,10.0,Bxo,2.0,5,Beta,-8.0,-1.0
I,13300,105.0,30.0,Cro,5.0,5,Beta,10.0,1.0
I,13301,37.0,120.0,Hsx,1.0,2,Alpha,11.0,-67.0
I,13302,32.0,60.0,Hsx,1.0,1,Alpha,18.0,-72.0
I,13303,50.0,30.0,Cro,2.0,3,Beta,-10.0,-54.0
IA,13298,140.0,,,,,,-16.0,36.0
