ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13272,103.0,30.0,Cro,10.0,6,Beta,-22.0,55.0
I,13273,117.0,10.0,Axx,1.0,1,Alpha,8.0,69.0
I,13275,65.0,20.0,Hax,1.0,1,Alpha,19.0,17.0
I,13276,54.0,20.0,Bxi,3.0,5,Beta,-23.0,6.0
I,13279,37.0,180.0,Dsi,14.0,10,Beta,-20.0,-11.0
I,13280,119.0,200.0,Csi,9.0,8,Beta-Gamma,-7.0,71.0
I,13281,16.0,300.0,Eki,11.0,12,Beta-Gamma,-24.0,-32.0
I,13282,24.0,530.0,Eki,12.0,17,Beta,11.0,-24.0
I,13283,1.0,50.0,Cri,4.0,5,Beta,-22.0,-48.0
IA,13274,135.0,,,,,,-7.0,86.0
IA,13277,94.0,,,,,,10.0,45.0
IA,13278,134.0,,,,,,12.0,85.0
