ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13213,225.0,140.0,Fao,16.0,9,Beta-Gamma,28.0,92.0
I,13214,207.0,320.0,Eho,11.0,6,Beta,11.0,74.0
I,13216,169.0,90.0,Hsx,2.0,2,Alpha,24.0,34.0
I,13217,139.0,250.0,Hhx,5.0,4,Alpha,-10.0,6.0
I,13218,156.0,5.0,Axx,1.0,1,Alpha,11.0,23.0
I,13219,146.0,5.0,Axx,1.0,1,Alpha,-6.0,13.0
I,13220,123.0,140.0,Hsx,4.0,3,Alpha,-14.0,-10.0
I,13221,125.0,10.0,Axx,5.0,3,Alpha,16.0,-8.0
I,13224,125.0,10.0,Bxo,5.0,5,Beta,23.0,-8.0
I,13225,154.0,30.0,Cri,6.0,11,Beta,-20.0,21.0
I,13226,113.0,480.0,Dki,9.0,26,Beta-Gamma,10.0,-20.0
I,13227,104.0,10.0,Bxo,3.0,3,Beta,-3.0,-29.0
I,13228,133.0,10.0,Axx,2.0,2,Alpha,-24.0,0.0
IA,13215,185.0,,,,,,22.0,52.0
IA,13223,145.0,,,,,,17.0,12.0
