ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13377,200.0,140.0,Dso,3.0,2,Beta,-8.0,87.0
I,13379,176.0,180.0,Hsx,3.0,1,Alpha,14.0,63.0
I,13380,125.0,230.0,Dai,9.0,16,Beta,-10.0,12.0
I,13385,177.0,10.0,Axx,1.0,1,Alpha,-15.0,64.0
I,13386,93.0,300.0,Dki,9.0,12,Beta,12.0,-20.0
I,13387,71.0,120.0,Cao,3.0,5,Beta,20.0,-42.0
I,13388,77.0,60.0,Cso,8.0,5,Beta,-23.0,-36.0
I,13389,66.0,40.0,Hsx,2.0,1,Alpha,-9.0,-47.0
I,13390,55.0,30.0,Cro,3.0,3,Beta,-19.0,-58.0
I,13391,38.0,30.0,Hsx,1.0,1,Alpha,25.0,-75.0
IA,13382,173.0,,,,,,19.0,60.0
IA,13383,163.0,,,,,,15.0,50.0
IA,13384,110.0,,,,,,-16.0,-3.0
