ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13294,125.0,100.0,Hsx,3.0,2,Alpha,-7.0,73.0
I,13296,141.0,130.0,Dai,6.0,8,Beta,15.0,89.0
I,13297,121.0,260.0,Cko,6.0,5,Beta,9.0,69.0
I,13300,105.0,10.0,Axx,2.0,2,Alpha,9.0,53.0
I,13301,38.0,120.0,Hax,3.0,3,Alpha,14.0,-14.0
I,13302,33.0,70.0,Cso,5.0,5,Beta,19.0,-19.0
I,13304,57.0,30.0,Cro,8.0,7,Beta,22.0,5.0
I,13305,27.0,30.0,Cro,7.0,8,Beta,10.0,-25.0
IA,13299,105.0,,,,,,-8.0,53.0
IA,13303,51.0,,,,,,-10.0,-1.0
