ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13335,287.0,230.0,Dso,8.0,9,Beta,-15.0,58.0
I,13337,267.0,80.0,Dao,7.0,6,Beta,20.0,38.0
I,13338,266.0,20.0,Cro,4.0,5,Beta,11.0,37.0
I,13339,240.0,110.0,Cao,8.0,9,Beta,-20.0,11.0
I,13340,236.0,160.0,Esi,11.0,13,Beta,22.0,7.0
I,13341,207.0,200.0,Cso,5.0,5,Beta,-16.0,-22.0
I,13344,314.0,10.0,Axx,1.0,1,Alpha,24.0,85.0
I,13345,210.0,20.0,Cro,4.0,3,Beta,8.0,-19.0
I,13347,255.0,30.0,Cro,6.0,5,Beta,-17.0,26.0
I,13348,183.0,20.0,Bxo,5.0,3,Beta,-31.0,-46.0
I,13349,191.0,20.0,Bxo,3.0,3,Beta,9.0,-38.0
I,13350,190.0,10.0,Axx,1.0,1,Alpha,-11.0,-39.0
I,13351,170.0,20.0,Hsx,2.0,1,Alpha,22.0,-59.0
IA,13333,314.0,,,,,,-11.0,85.0
IA,13334,283.0,,,,,,17.0,54.0
IA,13336,287.0,,,,,,-19.0,58.0
IA,13343,285.0,,,,,,16.0,56.0
IA,13346,235.0,,,,,,8.0,6.0
