ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13373,251.0,150.0,Dao,7.0,3,Beta,8.0,86.0
I,13376,233.0,120.0,Dai,5.0,6,Beta,23.0,68.0
I,13377,200.0,260.0,Dho,5.0,3,Beta,-9.0,35.0
I,13378,235.0,40.0,Hax,2.0,1,Alpha,-28.0,70.0
I,13379,175.0,260.0,Dko,6.0,8,Beta,14.0,10.0
I,13380,126.0,230.0,Cao,5.0,7,Beta,-11.0,-39.0
I,13381,236.0,10.0,Axx,2.0,1,Alpha,-18.0,71.0
I,13382,170.0,20.0,Hax,2.0,1,Alpha,18.0,5.0
I,13383,160.0,10.0,Bxo,3.0,3,Beta,14.0,-5.0
I,13384,111.0,10.0,Bxo,6.0,4,Beta,-14.0,-54.0
IA,13374,247.0,,,,,,-8.0,82.0
