ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13333,312.0,60.0,Eai,11.0,11,Beta-Gamma,-12.0,44.0
I,13335,284.0,200.0,Eai,13.0,18,Beta,-15.0,16.0
I,13338,264.0,50.0,Eso,11.0,8,Beta,11.0,-4.0
I,13339,240.0,140.0,Hax,4.0,2,Alpha,-18.0,-28.0
I,13340,238.0,80.0,Cao,6.0,7,Beta-Gamma,21.0,-31.0
I,13341,218.0,110.0,Dao,7.0,4,Beta-Gamma,-15.0,-58.0
I,13342,343.0,70.0,Dao,8.0,8,Beta-Gamma,-22.0,74.0
I,13344,315.0,10.0,Cao,3.0,4,Beta,22.0,47.0
I,13345,209.0,30.0,Dso,2.0,3,Beta,10.0,-59.0
IA,13334,290.0,,,,,,16.0,21.0
IA,13336,282.0,,,,,,-22.0,11.0
IA,13337,264.0,,,,,,16.0,-4.0
IA,13343,282.0,,,,,,16.0,14.0
