ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13184,179.0,180.0,Cso,5.0,3,Beta,-13.0,51.0
I,13186,169.0,350.0,Eho,12.0,5,Beta,24.0,41.0
I,13188,144.0,10.0,Bxo,3.0,3,Beta,-24.0,16.0
I,13190,119.0,950.0,Eki,12.0,17,Beta-Gamma,-15.0,-9.0
I,13191,131.0,230.0,Dsi,9.0,8,Beta,11.0,4.0
I,13192,115.0,420.0,Fki,18.0,17,Beta-Gamma,16.0,-13.0
I,13193,198.0,10.0,Bxo,4.0,2,Beta,-22.0,70.0
I,13194,132.0,0.0,Bxo,2.0,2,Beta,-23.0,4.0
I,13195,137.0,30.0,Cro,6.0,5,Beta,20.0,9.0
I,13196,84.0,30.0,Dro,3.0,2,Beta,12.0,-44.0
