ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13190,118.0,720.0,Eki,12.0,18,Beta-Gamma-Delta,-16.0,43.0
I,13191,132.0,50.0,Cao,4.0,3,Beta,12.0,57.0
I,13192,117.0,170.0,Dai,9.0,16,Beta-Gamma,16.0,42.0
I,13194,132.0,130.0,Dai,5.0,13,Beta-Gamma-Delta,-24.0,57.0
I,13196,87.0,10.0,Bxo,4.0,2,Beta,12.0,12.0
I,13197,71.0,10.0,Cro,4.0,8,Beta,24.0,-4.0
I,13198,58.0,30.0,Cso,5.0,3,Beta,27.0,-17.0
I,13199,42.0,90.0,Dai,5.0,10,Beta,15.0,-33.0
I,13200,15.0,40.0,Cao,5.0,3,Beta,21.0,-60.0
IA,13186,170.0,,,,,,24.0,95.0
IA,13188,140.0,,,,,,-23.0,65.0
IA,13195,139.0,,,,,,21.0,64.0
