ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13184,180.0,190.0,Cso,4.0,2,Beta,-12.0,65.0
I,13186,170.0,320.0,Eho,11.0,4,Beta,25.0,55.0
I,13190,119.0,860.0,Eki,13.0,13,Beta-Gamma,-15.0,4.0
I,13191,130.0,220.0,Dao,9.0,8,Beta,11.0,15.0
I,13192,116.0,350.0,Fki,16.0,21,Beta-Gamma,16.0,1.0
I,13194,133.0,10.0,Bxo,3.0,2,Beta,-23.0,18.0
I,13195,139.0,10.0,Bxo,7.0,3,Beta,21.0,24.0
I,13196,84.0,20.0,Dro,5.0,3,Beta,12.0,-31.0
I,13197,69.0,10.0,Bxo,4.0,4,Beta,24.0,-46.0
I,13198,57.0,30.0,Cao,5.0,6,Beta,27.0,-58.0
IA,13188,141.0,,,,,,-23.0,18.0
IA,13193,199.0,,,,,,-22.0,84.0
