ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13333,312.0,80.0,Cao,5.0,5,Beta,-11.0,57.0
I,13335,283.0,220.0,Eai,11.0,17,Beta,-15.0,28.0
I,13337,262.0,120.0,Cso,4.0,10,Beta,20.0,7.0
I,13338,262.0,40.0,Cso,8.0,5,Beta,11.0,8.0
I,13339,239.0,140.0,Cao,5.0,5,Beta,-18.0,-15.0
I,13340,235.0,120.0,Dai,8.0,12,Beta-Gamma,21.0,-19.0
I,13341,211.0,190.0,Cso,6.0,7,Beta,-15.0,-48.0
I,13342,340.0,200.0,Dao,6.0,6,Beta,-21.0,84.0
I,13344,313.0,80.0,Dao,6.0,3,Beta,22.0,59.0
I,13345,209.0,80.0,Cso,5.0,5,Beta,9.0,-48.0
I,13346,232.0,20.0,Cao,4.0,5,Beta,8.0,-22.0
IA,13334,290.0,,,,,,16.0,35.0
IA,13336,284.0,,,,,,-19.0,30.0
IA,13343,283.0,,,,,,16.0,28.0
