ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13335,288.0,220.0,Cso,6.0,4,Beta,-14.0,73.0
I,13337,267.0,60.0,Cao,7.0,6,Beta,21.0,51.0
I,13338,266.0,20.0,Hrx,2.0,4,Alpha,11.0,51.0
I,13339,239.0,110.0,Cso,5.0,7,Beta,-20.0,23.0
I,13340,235.0,200.0,Eai,11.0,18,Beta,22.0,19.0
I,13341,207.0,140.0,Cao,4.0,4,Beta,-16.0,-9.0
I,13345,212.0,10.0,Hrx,1.0,1,Alpha,9.0,-4.0
I,13346,235.0,20.0,Bxo,2.0,2,Beta,10.0,20.0
I,13347,254.0,10.0,Bxo,3.0,3,Beta,-18.0,38.0
I,13348,182.0,20.0,Bxo,7.0,2,Beta,-31.0,-34.0
I,13349,192.0,20.0,Bxo,5.0,2,Beta,9.0,-24.0
I,13351,170.0,30.0,Hsx,1.0,1,Alpha,22.0,-46.0
I,13352,275.0,20.0,Cro,3.0,3,Beta,8.0,59.0
I,13353,228.0,10.0,Bxo,3.0,3,Beta,-18.0,12.0
IA,13334,284.0,,,,,,17.0,68.0
IA,13336,288.0,,,,,,-19.0,72.0
IA,13343,286.0,,,,,,16.0,70.0
IA,13350,191.0,,,,,,-11.0,-25.0
