ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13238,262.0,10.0,Axx,1.0,1,Alpha,9.0,72.0
I,13239,241.0,70.0,Hsx,2.0,1,Alpha,32.0,41.0
I,13241,226.0,20.0,Hsx,1.0,1,Alpha,28.0,36.0
I,13242,219.0,170.0,Esi,14.0,13,Beta-Gamma,9.0,29.0
I,13245,197.0,250.0,Dho,7.0,11,Beta-Gamma,-24.0,7.0
I,13246,176.0,40.0,Hax,1.0,1,Alpha,25.0,-14.0
I,13247,162.0,70.0,Cso,7.0,5,Beta,-24.0,-28.0
I,13248,275.0,20.0,Cro,1.0,6,Beta,15.0,85.0
I,13249,143.0,30.0,Hax,1.0,1,Alpha,-11.0,-47.0
I,13250,145.0,10.0,Bxo,3.0,4,Beta,-20.0,-45.0
I,13251,121.0,50.0,Hsx,2.0,1,Alpha,-13.0,-69.0
IA,13240,253.0,,,,,,-9.0,63.0
