ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13238,260.0,30.0,Hsx,2.0,1,Alpha,8.0,44.0
I,13239,241.0,100.0,Hsx,2.0,1,Alpha,33.0,25.0
I,13240,251.0,10.0,Bxo,7.0,4,Beta,-10.0,35.0
I,13241,224.0,40.0,Hsx,1.0,1,Alpha,28.0,8.0
I,13242,218.0,300.0,Esc,15.0,27,Beta-Delta,10.0,2.0
I,13243,305.0,80.0,Dao,1.0,1,Beta,18.0,89.0
I,13244,290.0,40.0,Cro,5.0,7,Beta,-22.0,74.0
I,13245,196.0,300.0,Dki,4.0,13,Beta,-22.0,-22.0
I,13246,174.0,60.0,Cao,6.0,3,Beta,24.0,-42.0
I,13247,162.0,90.0,Cso,3.0,3,Beta,-23.0,-54.0
I,13248,216.0,50.0,Cro,6.0,9,Beta,19.0,60.0
I,13249,141.0,120.0,Hsx,1.0,1,Alpha,-12.0,-75.0
