ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13182,229.0,20.0,Cro,6.0,5,Beta,-17.0,75.0
I,13184,177.0,210.0,Cso,14.0,7,Beta,-13.0,24.0
I,13186,168.0,440.0,Eho,13.0,14,Beta-Gamma,25.0,15.0
I,13188,145.0,30.0,Dro,8.0,10,Beta,-24.0,-9.0
I,13190,120.0,880.0,Ehi,14.0,21,Beta-Gamma-Delta,-14.0,-34.0
I,13191,130.0,360.0,Dkc,9.0,13,Beta,12.0,-22.0
I,13192,114.0,400.0,Fki,18.0,13,Beta-Gamma,19.0,-40.0
I,13193,199.0,60.0,Dso,5.0,6,Beta,-21.0,45.0
I,13194,131.0,10.0,Bxo,7.0,7,Beta,-23.0,-23.0
IA,13187,220.0,,,,,,16.0,66.0
IA,13189,227.0,,,,,,23.0,73.0
