ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13014,104.0,550.0,Dkc,10.0,10,Beta-Delta,22.0,74.0
I,13017,87.0,110.0,Dso,8.0,4,Beta,12.0,57.0
I,13020,12.0,30.0,Hsx,1.0,1,Alpha,-21.0,-18.0
I,13021,2.0,10.0,Bxo,4.0,4,Beta,13.0,-28.0
I,13022,347.0,0.0,Axx,0.0,1,Alpha,-8.0,-43.0
I,13023,325.0,120.0,Hsx,3.0,2,Alpha,-13.0,-65.0
I,13024,322.0,50.0,Hsx,1.0,1,Alpha,-33.0,-68.0
IA,13015,112.0,,,,,,10.0,82.0
IA,13016,77.0,,,,,,-18.0,47.0
IA,13018,88.0,,,,,,-11.0,58.0
IA,13019,39.0,,,,,,14.0,9.0
