ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13153,327.0,690.0,Fho,17.0,5,Beta,-17.0,59.0
I,13156,322.0,80.0,Dso,5.0,5,Beta,28.0,54.0
I,13157,305.0,220.0,Esi,12.0,17,Beta,16.0,37.0
I,13160,260.0,80.0,Hsx,2.0,1,Alpha,22.0,-8.0
I,13162,239.0,70.0,Hsx,2.0,1,Alpha,-13.0,-29.0
I,13163,217.0,140.0,Eso,11.0,9,Beta,-20.0,-51.0
I,13164,300.0,20.0,Dro,4.0,5,Beta,-18.0,32.0
I,13165,278.0,20.0,Cro,3.0,4,Beta,-18.0,10.0
I,13166,222.0,20.0,Cro,6.0,4,Beta,-7.0,-45.0
IA,13159,271.0,,,,,,29.0,3.0
IA,13161,312.0,,,,,,26.0,44.0
