ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13006,235.0,10.0,Bxo,7.0,3,Beta,-31.0,72.0
I,13007,184.0,340.0,Ekc,12.0,30,Beta,-24.0,21.0
I,13010,128.0,190.0,Dso,9.0,12,Beta,-15.0,-35.0
I,13011,123.0,10.0,Bxo,5.0,2,Beta,16.0,-40.0
I,13013,147.0,10.0,Axx,1.0,1,Alpha,-28.0,-16.0
I,13014,110.0,100.0,Cao,5.0,7,Beta,21.0,-53.0
I,13015,108.0,60.0,Dao,4.0,4,Beta,14.0,-55.0
IA,13008,182.0,,,,,,16.0,19.0
IA,13009,237.0,,,,,,14.0,74.0
IA,13012,188.0,,,,,,-19.0,25.0
