ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13153,327.0,400.0,Fho,17.0,7,Beta,-15.0,85.0
I,13156,322.0,80.0,Cso,6.0,6,Beta,26.0,80.0
I,13157,303.0,160.0,Cso,8.0,6,Beta,16.0,62.0
I,13160,258.0,80.0,Hsx,2.0,1,Alpha,22.0,16.0
I,13162,238.0,90.0,Hsx,2.0,1,Alpha,-13.0,-3.0
I,13163,213.0,200.0,Eso,12.0,14,Beta,-20.0,-28.0
I,13164,301.0,10.0,Bxo,5.0,2,Beta,-20.0,59.0
I,13165,280.0,50.0,Dso,8.0,12,Beta,-20.0,38.0
I,13166,225.0,10.0,Axx,1.0,1,Alpha,-9.0,-16.0
I,13167,243.0,180.0,Dai,6.0,9,Beta,20.0,1.0
IA,13159,273.0,,,,,,29.0,31.0
IA,13161,314.0,,,,,,26.0,72.0
