ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13046,199.0,90.0,Hax,2.0,2,Alpha,16.0,18.0
I,13051,194.0,30.0,Cro,6.0,3,Beta,28.0,13.0
I,13052,153.0,60.0,Cro,6.0,7,Beta,15.0,-28.0
I,13053,134.0,680.0,Eko,12.0,11,Beta,14.0,-47.0
I,13054,221.0,10.0,Hrx,1.0,1,Alpha,21.0,40.0
I,13055,121.0,130.0,Dao,7.0,4,Beta,-18.0,-60.0
IA,13047,240.0,,,,,,-20.0,59.0
IA,13048,215.0,,,,,,-13.0,34.0
IA,13049,188.0,,,,,,-12.0,7.0
IA,13050,193.0,,,,,,18.0,12.0
