ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13257,350.0,120.0,Hax,4.0,2.0,Alpha,-27.0,-68.0
I,13259,351.0,20.0,Bxo,4.0,4.0,Beta,-16.0,-69.0
I,13260,348.0,60.0,Hsx,2.0,1.0,Alpha,22.0,-70.0
