ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13256,9.0,250.0,Eho,15.0,2.0,Beta,-22.0,-66.0
I,13257,349.0,40.0,Dao,3.0,2.0,Beta,-27.0,-82.0
