ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,13312,262.0,40.0,Cro,5.0,6.0,Beta,-25.0,-70.0
I,13313,257.0,30.0,Hsx,2.0,1.0,Alpha,22.0,-75.0
