ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12907,312.0,200.0,Dai,10.0,14,Beta-Gamma,-21.0,38.0
I,12908,299.0,100.0,Dsi,8.0,18,Beta,-20.0,25.0
I,12909,286.0,80.0,Hax,3.0,3,Alpha,-21.0,12.0
I,12910,353.0,20.0,Cro,3.0,3,Beta,15.0,79.0
I,12911,272.0,20.0,Hrx,1.0,1,Alpha,20.0,-2.0
I,12912,235.0,30.0,Hsx,1.0,1,Alpha,-12.0,-39.0
I,12913,255.0,10.0,Axx,1.0,1,Alpha,-28.0,-19.0
I,12914,251.0,10.0,Bxo,2.0,2,Beta,-17.0,-23.0
I,12915,238.0,30.0,Dso,4.0,3,Beta,16.0,-36.0
I,12916,192.0,100.0,Hsx,2.0,1,Alpha,-18.0,-82.0
IA,12905,355.0,,,,,,-12.0,81.0
IA,12906,345.0,,,,,,-29.0,71.0
