ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12055,274.0,60.0,Hax,3.0,1,Alpha,13.0,91.0
I,12056,261.0,100.0,Esi,11.0,6,Beta-Gamma,5.0,78.0
I,12057,250.0,30.0,Hax,1.0,1,Alpha,16.0,67.0
I,12060,230.0,140.0,Hax,3.0,2,Alpha,-13.0,47.0
I,12061,193.0,90.0,Hsx,2.0,2,Alpha,-23.0,10.0
I,12063,179.0,80.0,Dai,7.0,17,Beta,11.0,-4.0
I,12065,145.0,10.0,Bxo,3.0,4,Beta,-18.0,-38.0
I,12066,195.0,40.0,Dao,5.0,5,Beta,-15.0,12.0
I,12067,252.0,10.0,Cro,3.0,4,Beta,-8.0,69.0
I,12068,157.0,20.0,Cro,4.0,4,Beta,-17.0,-26.0
IA,12058,236.0,,,,,,-11.0,53.0
IA,12059,264.0,,,,,,-1.0,81.0
IA,12064,197.0,,,,,,9.0,14.0
