ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11952,323.0,30.0,Hsx,1.0,1,Alpha,-31.0,90.0
I,11955,277.0,20.0,Cao,2.0,4,Beta,-12.0,45.0
I,11957,278.0,170.0,Eai,12.0,26,Beta,12.0,46.0
I,11958,250.0,10.0,Hrx,1.0,1,Alpha,-7.0,18.0
I,11959,238.0,180.0,Eao,11.0,11,Beta,-23.0,5.0
I,11960,236.0,220.0,Cao,4.0,6,Beta,-16.0,3.0
I,11961,323.0,30.0,Hsx,1.0,1,Alpha,-6.0,91.0
I,11963,214.0,10.0,Axx,2.0,8,Alpha,-7.0,-18.0
I,11965,201.0,10.0,Axx,2.0,2,Alpha,-16.0,-31.0
IA,11956,295.0,,,,,,-15.0,62.0
IA,11962,284.0,,,,,,-37.0,51.0
IA,11964,221.0,,,,,,-13.0,-12.0
