ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12002,328.0,30.0,Cao,4.0,2,Beta,-18.0,86.0
I,12004,301.0,60.0,Dao,5.0,9,Beta,-10.0,59.0
I,12005,265.0,250.0,Hhx,3.0,1,Alpha,13.0,23.0
I,12008,225.0,30.0,Cro,4.0,6,Beta,-11.0,-17.0
I,12010,203.0,100.0,Dai,7.0,13,Beta,-15.0,-39.0
I,12011,278.0,70.0,Dao,6.0,9,Beta,-7.0,36.0
I,12012,195.0,10.0,Axx,1.0,2,Alpha,-9.0,-47.0
I,12013,186.0,30.0,Hsx,2.0,1,Alpha,13.0,-56.0
I,12014,168.0,50.0,Cso,5.0,4,Beta,-15.0,-74.0
IA,12007,247.0,,,,,,11.0,5.0
IA,12009,286.0,,,,,,14.0,44.0
