ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11981,220.0,20.0,Cao,8.0,5,Beta,-6.0,80.0
I,11982,207.0,160.0,Eac,15.0,20,Beta-Gamma,-11.0,76.0
I,11984,221.0,30.0,Cao,4.0,5,Beta,-16.0,91.0
I,11986,174.0,10.0,Bxo,5.0,8,Beta,14.0,41.0
I,11987,148.0,150.0,Esi,11.0,29,Beta,-2.0,17.0
I,11988,182.0,170.0,Dao,7.0,13,Beta,-10.0,51.0
I,11989,130.0,10.0,Bxo,7.0,5,Beta,8.0,-1.0
I,11990,107.0,250.0,Dkc,3.0,4,Beta-Delta,-14.0,-24.0
I,11991,93.0,320.0,Eko,11.0,18,Beta-Gamma,-25.0,-38.0
I,11992,137.0,30.0,Cao,5.0,7,Beta,-20.0,6.0
I,11993,100.0,30.0,Dri,8.0,17,Beta,16.0,-31.0
I,11994,146.0,20.0,Dri,7.0,9,Beta,-6.0,15.0
I,11995,112.0,20.0,Cao,5.0,9,Beta,-18.0,-19.0
