ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12121,322.0,100.0,Cao,4.0,10,Beta,8.0,39.0
I,12123,321.0,10.0,Axx,3.0,2,Alpha,-14.0,38.0
I,12125,267.0,20.0,Hax,1.0,1,Alpha,-14.0,-16.0
I,12126,324.0,120.0,Dai,9.0,16,Beta,-9.0,41.0
I,12127,247.0,300.0,Dkc,5.0,12,Beta-Gamma,-9.0,-36.0
I,12128,251.0,30.0,Hax,2.0,1,Alpha,-20.0,-33.0
I,12129,319.0,10.0,Axx,1.0,2,Alpha,-5.0,36.0
I,12130,227.0,290.0,Dkc,8.0,7,Beta-Gamma-Delta,-8.0,-56.0
I,12131,238.0,20.0,Dro,5.0,4,Beta,-19.0,-45.0
IA,12122,345.0,,,,,,-13.0,61.0
IA,12124,275.0,,,,,,-21.0,-9.0
