ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12004,302.0,50.0,Cao,5.0,5,Beta,-10.0,73.0
I,12005,266.0,250.0,Hhx,3.0,1,Alpha,13.0,37.0
I,12008,226.0,50.0,Dai,5.0,11,Beta,-11.0,-3.0
I,12010,204.0,130.0,Dai,7.0,16,Beta-Gamma,-15.0,-25.0
I,12011,279.0,230.0,Dai,8.0,26,Beta,-7.0,50.0
I,12013,187.0,30.0,Hsx,2.0,1,Alpha,13.0,-42.0
I,12014,169.0,140.0,Dso,8.0,7,Beta,-15.0,-60.0
IA,12007,248.0,,,,,,11.0,19.0
IA,12009,287.0,,,,,,14.0,58.0
IA,12012,196.0,,,,,,-9.0,-33.0
