ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12246,107.0,80.0,Hsx,2.0,2,Alpha,19.0,4.0
I,12247,97.0,10.0,Hrx,1.0,2,Alpha,-22.0,-6.0
I,12248,83.0,160.0,Dso,7.0,18,Beta-Gamma,-19.0,-22.0
I,12249,164.0,210.0,Dac,6.0,12,Beta-Gamma,-10.0,61.0
I,12250,144.0,20.0,Cso,6.0,5,Beta,10.0,41.0
I,12251,47.0,20.0,Hrx,0.0,1,Alpha,-11.0,-58.0
I,12252,28.0,80.0,Hsx,3.0,1,Alpha,-19.0,-77.0
IA,12243,189.0,,,,,,9.0,84.0
IA,12244,159.0,,,,,,-4.0,54.0
IA,12245,125.0,,,,,,9.0,20.0
