ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12096,356.0,20.0,Cso,3.0,2,Beta,9.0,36.0
I,12097,350.0,20.0,Hsx,1.0,1,Alpha,12.0,30.0
I,12100,310.0,60.0,Dai,9.0,12,Beta,9.0,-11.0
I,12102,280.0,20.0,Cro,6.0,3,Beta,12.0,-41.0
I,12104,270.0,350.0,Dkc,7.0,7,Beta-Gamma-Delta,-11.0,-51.0
I,12105,310.0,10.0,Cai,3.0,6,Beta,-6.0,-11.0
I,12106,261.0,20.0,Dai,5.0,4,Beta,15.0,-60.0
I,12107,262.0,250.0,Dhi,10.0,9,Beta-Gamma,-20.0,-59.0
IA,12098,24.0,,,,,,-9.0,63.0
IA,12099,8.0,,,,,,-16.0,47.0
IA,12101,21.0,,,,,,-7.0,60.0
IA,12103,297.0,,,,,,-10.0,-24.0
