ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12192,243.0,390.0,Dkc,8.0,4,Beta-Gamma,-15.0,94.0
I,12194,211.0,20.0,Hax,1.0,1,Alpha,-13.0,62.0
I,12195,184.0,50.0,Hax,2.0,1,Alpha,8.0,35.0
I,12196,161.0,10.0,Axx,1.0,1,Alpha,-4.0,12.0
I,12197,165.0,10.0,Axx,1.0,1,Alpha,-12.0,16.0
I,12198,194.0,0.0,Axx,1.0,1,Alpha,-13.0,45.0
I,12199,126.0,20.0,Cro,3.0,4,Beta,-17.0,-23.0
I,12200,101.0,20.0,Cao,2.0,5,Beta,-16.0,-48.0
I,12201,84.0,30.0,Hax,1.0,1,Alpha,-5.0,-65.0
I,12202,134.0,10.0,Bxo,3.0,2,Beta,13.0,-15.0
