ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12021,75.0,330.0,Dki,7.0,12,Beta-Gamma,-13.0,17.0
I,12022,61.0,20.0,Hsx,1.0,1,Alpha,17.0,3.0
I,12026,20.0,210.0,Eai,12.0,24,Beta-Gamma,-11.0,-38.0
I,12027,16.0,100.0,Hax,3.0,1,Alpha,12.0,-42.0
I,12028,7.0,30.0,Cro,1.0,3,Beta,-8.0,-51.0
I,12029,30.0,30.0,Cao,5.0,8,Beta,17.0,-28.0
I,12030,1.0,20.0,Cro,4.0,7,Beta,10.0,-57.0
IA,12017,150.0,,,,,,10.0,92.0
IA,12018,147.0,,,,,,4.0,89.0
IA,12020,111.0,,,,,,-13.0,53.0
IA,12024,95.0,,,,,,17.0,37.0
IA,12025,119.0,,,,,,-24.0,61.0
