ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12096,357.0,60.0,Hsx,3.0,1,Alpha,9.0,-70.0
I,12097,351.0,30.0,Hax,2.0,1,Alpha,13.0,-76.0
