ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12093,83.0,70.0,Dso,7.0,5.0,Beta,-12.0,-62.0
I,12094,78.0,60.0,Hsx,1.0,1.0,Alpha,-18.0,-67.0
