ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12149,277.0,180.0,Eac,12.0,9.0,Beta-Gamma,12.0,-63.0
I,12150,267.0,60.0,Hsx,2.0,1.0,Alpha,-13.0,-73.0
