strength,date
2017-07,497.4166666666667
2017-08,304.14285714285717
2017-11,381.1111111111111
2017-16,645.46875
2017-31,595.5714285714286
2017-38,750.8333333333334
2017-39,554.2
2017-42,228.5
2017-43,235.0
