ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12469,98.0,100.0,Dso,6.0,3.0,Beta,18.0,-67.0
I,12470,89.0,80.0,Hsx,4.0,1.0,Alpha,13.0,-76.0
