ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12346,54.0,50.0,Hsx,1.0,1.0,Alpha,-12.0,-69.0
I,12347,55.0,20.0,Hsx,1.0,1.0,Alpha,6.0,-68.0
