ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11493,208.0,40.0,Dso,5.0,2.0,Beta,15.0,-64.0
I,11494,204.0,50.0,Hsx,3.0,1.0,Alpha,-16.0,-69.0
