ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11419,203.0,80.0,Cso,4.0,4,Beta,28.0,-69.0
I,11420,203.0,50.0,Hsx,4.0,1,Alpha,13.0,-69.0
