ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12476,200.0,10.0,Axx,1.0,1.0,Alpha,-11.0,-61.0
I,12477,186.0,20.0,Hsx,2.0,1.0,Alpha,12.0,-75.0
