ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12373,144.0,30.0,Hsx,1.0,1,Alpha,16.0,93.0
I,12375,126.0,40.0,Hsx,1.0,1,Alpha,-9.0,75.0
I,12378,84.0,10.0,Bxo,7.0,3,Beta,-15.0,33.0
I,12379,103.0,10.0,Axx,2.0,4,Alpha,-11.0,52.0
I,12381,75.0,400.0,Fko,16.0,15,Beta,15.0,24.0
I,12383,88.0,10.0,Bxo,6.0,3,Beta,-6.0,37.0
I,12384,15.0,180.0,Cso,2.0,4,Beta,-18.0,-36.0
I,12385,104.0,30.0,Dri,3.0,13,Beta,7.0,53.0
IA,12376,135.0,,,,,,12.0,84.0
IA,12382,124.0,,,,,,-5.0,73.0
