ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,12356,200.0,70.0,Hsx,2.0,1,Alpha,-16.0,72.0
I,12358,149.0,0.0,Axx,2.0,2,Alpha,-3.0,21.0
I,12360,132.0,140.0,Eac,11.0,13,Beta-Gamma,15.0,4.0
I,12361,106.0,80.0,Dai,5.0,7,Beta,16.0,-22.0
I,12362,101.0,140.0,Dao,8.0,8,Beta,5.0,-27.0
I,12363,173.0,10.0,Axx,2.0,2,Alpha,4.0,45.0
I,12364,79.0,10.0,Bxo,3.0,5,Beta,-6.0,-49.0
I,12365,80.0,90.0,Cso,6.0,5,Beta,-13.0,-48.0
I,12366,83.0,20.0,Cro,5.0,3,Beta,17.0,-45.0
IA,12357,204.0,,,,,,9.0,76.0
IA,12359,211.0,,,,,,-13.0,83.0
