ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11558,111.0,10.0,Axx,1.0,1.0,Alpha,13.0,-65.0
I,11559,112.0,10.0,Axx,1.0,1.0,Alpha,18.0,-63.0
