ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11638,307.0,60.0,Hsx,2.0,1,Alpha,13.0,87.0
I,11642,250.0,80.0,Hsx,2.0,1,Alpha,-25.0,29.0
I,11644,239.0,40.0,Hax,2.0,1,Alpha,15.0,19.0
I,11645,292.0,30.0,Cro,5.0,5,Beta,-14.0,72.0
I,11646,229.0,30.0,Hrx,2.0,3,Alpha,13.0,9.0
I,11649,202.0,80.0,Hsx,2.0,1,Alpha,-15.0,-18.0
I,11650,192.0,120.0,Eao,12.0,7,Beta,-30.0,-30.0
I,11652,183.0,210.0,Fac,17.0,19,Beta-Gamma,19.0,-38.0
I,11653,185.0,30.0,Cro,6.0,4,Beta,9.0,-35.0
I,11654,149.0,260.0,Hhx,5.0,2,Alpha,8.0,-71.0
IA,11641,280.0,,,,,,2.0,59.0
IA,11643,261.0,,,,,,-14.0,39.0
IA,11648,224.0,,,,,,5.0,3.0
IA,11651,227.0,,,,,,20.0,5.0
