ID,Number,Carrington Longitude,Area,Z,Longitudinal Extent,Number of Sunspots,Mag Type,Latitude,Longitude
I,11711,156.0,360.0,Cko,5.0,2,Beta,-17.0,67.0
I,11713,177.0,180.0,Dai,10.0,7,Beta,8.0,88.0
I,11714,127.0,20.0,Hsx,2.0,2,Alpha,13.0,38.0
I,11716,127.0,10.0,Axx,1.0,1,Alpha,-20.0,37.0
I,11717,90.0,10.0,Bxo,3.0,3,Beta,-10.0,1.0
I,11718,108.0,280.0,Dkc,9.0,34,Beta-Gamma,22.0,19.0
I,11719,76.0,190.0,Dai,8.0,17,Beta-Gamma,10.0,-13.0
I,11721,54.0,10.0,Bxo,4.0,4,Beta,-18.0,-35.0
I,11722,45.0,20.0,Cso,4.0,3,Beta,-20.0,-44.0
IA,11720,138.0,,,,,,10.0,48.0
